run1,run2,jaccard_edge_similarity
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(13),0.28
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(14),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(15),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(16),0.5
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(17),0.28
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(18),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(19),0.32
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(2),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(20),0.45
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(3),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(4),0.2727272727272727
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(5),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(6),0.5
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(7),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(8),0.2727272727272727
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(9),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(1),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(10),0.35
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(11),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(12),0.19230769230769232
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(13),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(14),0.17391304347826086
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(15),0.24
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(16),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(17),0.4090909090909091
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(18),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(19),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(2),0.4
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(20),0.45
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(3),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(4),0.3181818181818182
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(5),0.391304347826087
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(6),0.19230769230769232
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(7),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(8),0.4
20241209_003530_corn stover_to_ethanol_(1),20241209_004018_corn stover_to_ethanol_(9),0.4
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(11),0.4
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(12),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(13),0.5555555555555556
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(14),0.4
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(15),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(16),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(17),0.3181818181818182
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(18),0.5789473684210527
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(19),0.4
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(2),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(20),0.5882352941176471
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(3),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(4),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(5),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(6),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(7),0.16
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(8),0.8
20241209_003530_corn stover_to_ethanol_(10),20241209_003530_corn stover_to_ethanol_(9),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(1),0.5555555555555556
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(10),0.4090909090909091
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(11),0.4090909090909091
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(12),0.5294117647058824
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(13),0.45454545454545453
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(14),0.5789473684210527
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(15),0.5263157894736842
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(16),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(17),0.391304347826087
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(18),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(19),0.43478260869565216
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(2),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(20),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(3),0.30434782608695654
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(4),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(5),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(6),0.6875
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(7),0.3181818181818182
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(8),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(10),20241209_003719_corn stover_to_ethanol_(9),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(1),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(10),0.5
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(11),0.5238095238095238
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(12),0.2916666666666667
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(13),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(14),0.2857142857142857
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(15),0.2916666666666667
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(16),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(17),0.4090909090909091
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(18),0.7647058823529411
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(19),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(2),0.5555555555555556
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(20),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(3),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(4),0.45
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(5),0.45454545454545453
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(6),0.2916666666666667
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(7),0.5882352941176471
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(8),0.5555555555555556
20241209_003530_corn stover_to_ethanol_(10),20241209_004018_corn stover_to_ethanol_(9),0.8666666666666667
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(12),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(13),0.5294117647058824
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(14),0.3684210526315789
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(15),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(16),0.5625
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(17),0.22727272727272727
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(18),0.4
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(19),0.3684210526315789
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(2),0.47058823529411764
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(20),0.3888888888888889
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(3),0.22727272727272727
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(4),0.22727272727272727
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(5),0.5625
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(6),0.5294117647058824
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(7),0.125
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(8),0.47058823529411764
20241209_003530_corn stover_to_ethanol_(11),20241209_003530_corn stover_to_ethanol_(9),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(1),0.5294117647058824
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(10),0.5263157894736842
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(11),0.5263157894736842
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(12),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(13),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(14),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(15),0.35
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(16),0.47058823529411764
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(17),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(18),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(19),0.4090909090909091
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(2),0.5882352941176471
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(20),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(3),0.2727272727272727
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(4),0.3684210526315789
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(5),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(6),0.47058823529411764
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(7),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(8),0.3
20241209_003530_corn stover_to_ethanol_(11),20241209_003719_corn stover_to_ethanol_(9),0.5625
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(1),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(10),0.5625
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(11),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(12),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(13),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(14),0.25
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(15),0.3181818181818182
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(16),0.5882352941176471
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(17),0.45
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(18),0.4
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(19),0.2857142857142857
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(2),0.3684210526315789
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(20),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(3),0.35
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(4),0.5
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(5),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(6),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(7),0.47058823529411764
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(8),0.4444444444444444
20241209_003530_corn stover_to_ethanol_(11),20241209_004018_corn stover_to_ethanol_(9),0.4444444444444444
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(13),0.6470588235294118
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(14),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(15),0.38095238095238093
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(16),0.5882352941176471
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(17),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(18),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(19),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(2),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(20),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(3),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(4),0.20833333333333334
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(5),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(6),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(7),0.11538461538461539
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(8),0.5
20241209_003530_corn stover_to_ethanol_(12),20241209_003530_corn stover_to_ethanol_(9),0.5789473684210527
20241209_003530_corn stover_to_ethanol_(12),20241209_003719_corn stover_to_ethanol_(1),0.5555555555555556
20241209_003530_corn stover_to_ethanol_(12),20241209_003719_corn stover_to_ethanol_(10),0.47619047619047616
20241209_003530_corn stover_to_ethanol_(12),20241209_003719_corn stover_to_ethanol_(11),0.47619047619047616
20241209_003530_corn stover_to_ethanol_(12),20241209_003719_corn stover_to_ethanol_(12),0.5294117647058824
